"State","OBJECTID","ZIP","OBJECTID_1","DEPCODE","COUNTYNAME","FieldMatch","POName","Places","OBJECTID_12","ZIPX","c_places","Cases_1","LabelY"
"Florida",261,"32506",538,17,"Escambia","Escambia-32506","Pensacola","Bellview, Myrtle Grove, Warrington, West Pensacola",341,"Escambia-32506","Pensacola","768",768
"Florida",262,"32507",540,17,"Escambia","Escambia-32507","Pensacola","Pensacola, Myrtle Grove, Warrington, West Pensacola",342,"Escambia-32507","Pensacola, Perdido Key","558",558
"Florida",268,"32526",548,17,"Escambia","Escambia-32526","Pensacola","Bellview, Brent, Ensley, Myrtle Grove, West Pensacola",348,"Escambia-32526","Bellview, Pensacola","1085",1085
"Florida",269,"32531",550,46,"Okaloosa","Okaloosa-32531","Baker","Baker",689,"Okaloosa-32531","Baker","80",80
"Florida",270,"32531",551,57,"Santa Rosa","Santa Rosa-32531","Baker","Munson",954,"Santa Rosa-32531","","0",0
"Florida",271,"32533",553,17,"Escambia","Escambia-32533","Cantonment","Ensley, Gonzalez, Molino",349,"Escambia-32533","Cantonment","751",751
"Florida",273,"32535",557,17,"Escambia","Escambia-32535","Century","Century",351,"Escambia-32535","Century","899",899
"Florida",274,"32536",559,46,"Okaloosa","Okaloosa-32536","Crestview","Crestview",690,"Okaloosa-32536","Crestview","342",342
"Florida",275,"32539",560,46,"Okaloosa","Okaloosa-32539","Crestview","Crestview",691,"Okaloosa-32539","Crestview","514",514
"Florida",276,"32539",561,66,"Walton","Walton-32539","Crestview","Crestview",1108,"Walton-32539","","0",0
"Florida",277,"32541",562,46,"Okaloosa","Okaloosa-32541","Destin","Destin, Miramar Beach",692,"Okaloosa-32541","Destin","520",520
"Florida",279,"32542",565,57,"Santa Rosa","Santa Rosa-32542","Navarre","Muddy Ford, Holley, Navarre",955,"Santa Rosa-32542","","0",0
"Florida",281,"32547",568,46,"Okaloosa","Okaloosa-32547","Fort Walton Beach","Fort Walton Beach, Ocean City, Wright",695,"Okaloosa-32547","Fort Walton Beach","840",840
"Florida",282,"32548",569,46,"Okaloosa","Okaloosa-32548","Fort Walton Beach","Cinco Bayou, Fort Walton Beach, Mary Esther, Ocean City, Wright",696,"Okaloosa-32548","Cinco Bayou, Fort Walton Beach","577",577
"Florida",284,"32561",573,17,"Escambia","Escambia-32561","Gulf Breeze","Gulf Breeze, Navarre Beach, Oriole Beach, Woodlawn Beach",352,"Escambia-32561","Gulf Breeze, Pensacola, Pensacola Beach","6",6
"Florida",286,"32563",575,57,"Santa Rosa","Santa Rosa-32563","Gulf Breeze","Gulf Breeze, Midway, Navarre, Oriole Beach, Tiger Point, Woodlawn Beach",957,"Santa Rosa-32563","Gulf Breeze","504",504
"Florida",287,"32564",576,46,"Okaloosa","Okaloosa-32564","Holt","Harold",697,"Okaloosa-32564","Holt","29",29
"Florida",288,"32564",577,57,"Santa Rosa","Santa Rosa-32564","Holt","Harold, Munson, Springhill",958,"Santa Rosa-32564","","0",0
"Florida",290,"32566",582,57,"Santa Rosa","Santa Rosa-32566","Navarre","Holley, Midway, Navarre",960,"Santa Rosa-32566","Navarre","586",586
"Florida",291,"32567",584,46,"Okaloosa","Okaloosa-32567","Laurel Hill","Laurel Hill",698,"Okaloosa-32567","Laurel Hill","39",39
"Florida",292,"32567",585,66,"Walton","Walton-32567","Laurel Hill","Paxton",1110,"Walton-32567","Laurel Hill","<5",-2
"Florida",294,"32569",589,46,"Okaloosa","Okaloosa-32569","Mary Esther","Fort Walton Beach, Mary Esther",699,"Okaloosa-32569","Mary Esther","217",217
"Florida",296,"32571",594,57,"Santa Rosa","Santa Rosa-32571","Milton","Chumuckla, Ferry Pass, Mulat, Pace, Pea Ridge, Wallace",962,"Santa Rosa-32571","Milton, Pace","835",835
"Florida",297,"32577",596,17,"Escambia","Escambia-32577","Molino","Molino",354,"Escambia-32577","Molino","121",121
"Florida",298,"32578",598,46,"Okaloosa","Okaloosa-32578","Niceville","Niceville, Valparaiso",700,"Okaloosa-32578","Niceville","467",467
"Florida",299,"32578",599,66,"Walton","Walton-32578","Niceville","Niceville",1111,"Walton-32578","Niceville","<5",-2
"Florida",308,"32608",609,1,"Alachua","Alachua-32608","Gainesville","Gainesville",7,"Alachua-32608","Gainesville","802",802
"Florida",309,"32609",610,1,"Alachua","Alachua-32609","Gainesville","Gainesville, Waldo, La Crosse",8,"Alachua-32609","Gainesville","537",537
"Florida",312,"32615",615,1,"Alachua","Alachua-32615","Alachua","Alachua, High Springs, Newberry, Worthington Springs, La Crosse",11,"Alachua-32615","Alachua, Santa Fe","291",291
"Florida",313,"32617",619,42,"Marion","Marion-32617","Anthony","Anthony",635,"Marion-32617","Anthony","47",47
"Florida",314,"32618",620,1,"Alachua","Alachua-32618","Archer","Archer, Newberry",12,"Alachua-32618","Archer","88",88
"Florida",315,"32618",621,38,"Levy","Levy-32618","Archer","Newberry, East Bronson",589,"Levy-32618","Archer","<5",-2
"Florida",316,"32619",623,21,"Gilchrist","Gilchrist-32619","Bell","Bell",376,"Gilchrist-32619","Bell","148",148
"Florida",317,"32621",626,38,"Levy","Levy-32621","Bronson","Bronson, Otter Creek, East Bronson, Williston Highlands",590,"Levy-32621","Bronson","195",195
"Florida",318,"32622",627,1,"Alachua","Alachua-32622","Brooker","La Crosse",13,"Alachua-32622","","0",0
"Florida",319,"32622",628,4,"Bradford","Bradford-32622","Brooker","Brooker, Worthington Springs",45,"Bradford-32622","Brooker","26",26
"Florida",322,"32628",634,15,"Dixie","Dixie-32628","Cross City","Cross City",297,"Dixie-32628","Cross City","411",411
"Florida",323,"32631",635,1,"Alachua","Alachua-32631","Earleton","Earleton",14,"Alachua-32631","Earleton","<5",-2
"Florida",325,"32640",640,54,"Putnam","Putnam-32640","Hawthorne","Hawthorne",952,"Putnam-32640","Hawthorne, Interlachen","<5",-2
"Florida",326,"32641",641,1,"Alachua","Alachua-32641","Gainesville","Gainesville",16,"Alachua-32641","Gainesville","428",428
"Florida",327,"32643",642,1,"Alachua","Alachua-32643","High Springs","Alachua, High Springs, Newberry",17,"Alachua-32643","High Springs","111",111
"Florida",328,"32643",643,12,"Columbia","Columbia-32643","High Springs","High Springs",209,"Columbia-32643","","0",0
"Florida",329,"32643",644,21,"Gilchrist","Gilchrist-32643","High Springs","Newberry, Spring Ridge",377,"Gilchrist-32643","","0",0
"Florida",331,"32653",646,1,"Alachua","Alachua-32653","Gainesville","Alachua, Gainesville, La Crosse",18,"Alachua-32653","Gainesville","177",177
"Florida",333,"32656",649,10,"Clay","Clay-32656","Keystone Heights","Keystone Heights",179,"Clay-32656","Keystone Heights","121",121
"Florida",336,"32666",653,10,"Clay","Clay-32666","Melrose","Keystone Heights",180,"Clay-32666","","0",0
"Florida",337,"32666",654,54,"Putnam","Putnam-32666","Melrose","Melrose",953,"Putnam-32666","Melrose","56",56
"Florida",338,"32667",655,1,"Alachua","Alachua-32667","Micanopy","Micanopy, McIntosh",20,"Alachua-32667","Micanopy","41",41
"Florida",339,"32667",657,42,"Marion","Marion-32667","Micanopy","McIntosh",637,"Marion-32667","","0",0
"Florida",340,"32668",658,38,"Levy","Levy-32668","Morriston","Morriston, Williston Highlands",593,"Levy-32668","Morriston","53",53
"Florida",341,"32668",659,42,"Marion","Marion-32668","Morriston","Morriston",638,"Marion-32668","Morriston","<5",-2
"Florida",342,"32669",660,1,"Alachua","Alachua-32669","Newberry","Newberry",21,"Alachua-32669","Jonesville, Newberry, Tioga","232",232
"Florida",343,"32669",661,21,"Gilchrist","Gilchrist-32669","Newberry","Newberry",378,"Gilchrist-32669","","<5",-2
"Florida",346,"32686",670,42,"Marion","Marion-32686","Reddick","Reddick",639,"Marion-32686","Flemington, Reddick","95",95
"Florida",347,"32693",673,21,"Gilchrist","Gilchrist-32693","Trenton","Fanning Springs, Trenton",379,"Gilchrist-32693","Fanning Springs, Trenton","288",288
"Florida",348,"32693",674,38,"Levy","Levy-32693","Trenton","Fanning Springs, Andrews, Manatee Road",595,"Levy-32693","Trenton","5",5
"Florida",349,"32694",675,1,"Alachua","Alachua-32694","Waldo","Waldo",22,"Alachua-32694","Waldo","20",20
"Florida",350,"32696",678,38,"Levy","Levy-32696","Williston","Williston, East Bronson, East Williston, Raleigh, Williston Highlands",596,"Levy-32696","Williston","320",320
"Florida",351,"32696",679,42,"Marion","Marion-32696","Williston","East Williston",640,"Marion-32696","","0",0
"Florida",353,"32702",681,35,"Lake","Lake-32702","Altoona","Umatilla, Altoona, Pittman",513,"Lake-32702","Altoona","23",23
"Florida",354,"32702",682,42,"Marion","Marion-32702","Altoona","Altoona",641,"Marion-32702","","0",0
"Florida",355,"32703",683,48,"Orange","Orange-32703","Apopka","Apopka, Ocoee, Clarcona, Forest City, Lockhart, Paradise Heights, South Apopka, Wekiwa Springs",705,"Orange-32703","Apopka, Forest City","1264",1264
"Florida",358,"32708",686,59,"Seminole","Seminole-32708","Winter Springs","Oviedo, Longwood, Casselberry, Winter Springs, Black Hammock",995,"Seminole-32708","Casselberry, Oviedo, Winter Springs","639",639
"Florida",360,"32712",692,48,"Orange","Orange-32712","Apopka","Apopka, Mount Plymouth, Wekiwa Springs, Zellwood",707,"Orange-32712","Apopka","933",933
"Florida",361,"32713",696,64,"Volusia","Volusia-32713","Debary","DeBary, Deltona, Orange City",1085,"Volusia-32713","Debary","339",339
"Florida",363,"32720",699,35,"Lake","Lake-32720","Deland","Lake Kathryn, Lake Mack-Forest Hills",514,"Lake-32720","","0",0
"Florida",364,"32720",701,64,"Volusia","Volusia-32720","Deland","DeLand, Orange City, DeLand Southwest, De Leon Springs, North DeLand, West DeLand",1086,"Volusia-32720","Deland","677",677
"Florida",365,"32724",702,64,"Volusia","Volusia-32724","Deland","Lake Helen, DeLand, DeLand Southwest, De Leon Springs, North DeLand",1087,"Volusia-32724","Deland","786",786
"Florida",366,"32725",704,64,"Volusia","Volusia-32725","Deltona","DeBary, DeLand, Deltona, Orange City",1088,"Volusia-32725","Deltona, Enterprise","927",927
"Florida",367,"32726",705,35,"Lake","Lake-32726","Eustis","Tavares, Eustis, Mount Dora",515,"Lake-32726","Eustis","389",389
"Florida",369,"32732",707,59,"Seminole","Seminole-32732","Geneva","Black Hammock, Geneva",998,"Seminole-32732","Geneva","77",77
"Florida",371,"32736",710,35,"Lake","Lake-32736","Eustis","Eustis, Mount Dora, Pine Lakes",517,"Lake-32736","Eustis","114",114
"Florida",372,"32738",711,64,"Volusia","Volusia-32738","Deltona","Lake Helen, Deltona",1089,"Volusia-32738","Deltona","739",739
"Florida",374,"32746",715,59,"Seminole","Seminole-32746","Lake Mary","Sanford, Lake Mary, Heathrow",999,"Seminole-32746","Heathrow, Lake Mary","699",699
"Florida",378,"32754",719,5,"Brevard","Brevard-32754","Mims","Mims",48,"Brevard-32754","Mims","79",79
"Florida",379,"32754",721,64,"Volusia","Volusia-32754","Mims","Mims",1091,"Volusia-32754","","0",0
"Florida",380,"32757",722,35,"Lake","Lake-32757","Mount Dora","Tavares, Eustis, Mount Dora",518,"Lake-32757","Mount Dora","441",441
"Florida",381,"32757",723,48,"Orange","Orange-32757","Mount Dora","Mount Dora, Tangerine, Zellwood",709,"Orange-32757","Mount Dora","<5",-2
"Florida",382,"32759",725,64,"Volusia","Volusia-32759","Oak Hill","Edgewater, Oak Hill",1092,"Volusia-32759","Oak Hill","24",24
"Florida",383,"32763",727,64,"Volusia","Volusia-32763","Orange City","DeBary, DeLand, Deltona, Orange City",1093,"Volusia-32763","Orange City","526",526
"Florida",384,"32764",729,64,"Volusia","Volusia-32764","Osteen","Deltona",1094,"Volusia-32764","Osteen","33",33
"Florida",385,"32765",731,59,"Seminole","Seminole-32765","Oviedo","Oviedo, Winter Springs, Black Hammock",1002,"Seminole-32765","Oviedo","1056",1056
"Florida",386,"32766",733,59,"Seminole","Seminole-32766","Oviedo","Oviedo, Chuluota",1003,"Seminole-32766","Chuluota, Fort Myers, Oviedo","219",219
"Florida",387,"32767",735,35,"Lake","Lake-32767","Paisley","Lake Kathryn, Paisley",519,"Lake-32767","Paisley","25",25
"Florida",388,"32771",738,59,"Seminole","Seminole-32771","Sanford","Sanford, Lake Mary, DeBary, Heathrow, Midway",1004,"Seminole-32771","Sanford","1148",1148
"Florida",389,"32773",740,59,"Seminole","Seminole-32773","Sanford","Sanford, Lake Mary, Winter Springs, Black Hammock, Midway",1005,"Seminole-32773","Sanford","801",801
"Florida",390,"32776",741,35,"Lake","Lake-32776","Sorrento","Mount Dora, Mount Plymouth, Sorrento",520,"Lake-32776","Mount Plymouth, Sorrento","148",148
"Florida",392,"32778",744,35,"Lake","Lake-32778","Tavares","Tavares, Astatula, Eustis, Leesburg, Mount Dora, Yalaha",521,"Lake-32778","Deer Island, Tavares","702",702
"Florida",394,"32780",747,5,"Brevard","Brevard-32780","Titusville","Titusville, Port St. John",49,"Brevard-32780","Titusville","314",314
"Florida",395,"32784",749,35,"Lake","Lake-32784","Umatilla","Eustis, Umatilla, Altoona",522,"Lake-32784","Umatilla","126",126
"Florida",396,"32784",750,42,"Marion","Marion-32784","Umatilla","Umatilla",642,"Marion-32784","","0",0
"Florida",400,"32796",755,5,"Brevard","Brevard-32796","Titusville","Titusville, Mims",50,"Brevard-32796","Titusville","190",190
"Florida",409,"32809",767,48,"Orange","Orange-32809","Orlando","Belle Isle, Edgewood, Orlando, Oak Ridge, Pine Castle, Sky Lake",721,"Orange-32809","Belle Isle, Edgewood, Orlando, Pine Castle","933",933
"Florida",414,"32815",773,5,"Brevard","Brevard-32815","Orlando","Orlando",51,"Brevard-32815","Orlando","<5",-2
"Florida",417,"32818",779,48,"Orange","Orange-32818","Orlando","Ocoee, Clarcona, Orlovista, Pine Hills",728,"Orange-32818","Hiawassee, Orlando, Pine Hills","1153",1153
"Florida",418,"32819",780,48,"Orange","Orange-32819","Orlando","Orlando, Bay Hill, Doctor Phillips, Lake Butler, Tangelo Park, Williamsburg",729,"Orange-32819","Orlando, Sand Lake","956",956
"Florida",419,"32820",781,48,"Orange","Orange-32820","Orlando","Bithlo, Christmas",730,"Orange-32820","Alafaya, Orlando","149",149
"Florida",422,"32824",785,48,"Orange","Orange-32824","Orlando","Belle Isle, Orlando, Meadow Woods, Southchase, Taft",733,"Orange-32824","Orlando","1792",1792
"Florida",423,"32825",787,48,"Orange","Orange-32825","Orlando","Alafaya, Rio Pinar, Union Park, University",734,"Orange-32825","Alafaya, Orlando","1503",1503
"Florida",425,"32827",790,48,"Orange","Orange-32827","Orlando","Orlando",736,"Orange-32827","Orlando","337",337
"Florida",428,"32830",794,48,"Orange","Orange-32830","Orlando","Bay Lake, Lake Buena Vista, Horizon West",739,"Orange-32830","Orlando","60",60
"Florida",430,"32832",797,48,"Orange","Orange-32832","Orlando","Orlando, Alafaya, Lake Hart, Lake Mary Jane, Wedgefield",741,"Orange-32832","Orlando","659",659
"Florida",431,"32833",799,48,"Orange","Orange-32833","Orlando","Alafaya, Bithlo, Christmas, Wedgefield",742,"Orange-32833","Orlando","139",139
"Florida",433,"32836",801,48,"Orange","Orange-32836","Orlando","Bay Lake, Lake Buena Vista, Bay Hill, Doctor Phillips, Horizon West, Lake Butler",744,"Orange-32836","Orlando","376",376
"Florida",438,"32904",807,5,"Brevard","Brevard-32904","Melbourne","Melbourne Village, Melbourne, Palm Bay, West Melbourne, June Park",54,"Brevard-32904","Melbourne, West Melbourne","538",538
"Florida",440,"32907",809,5,"Brevard","Brevard-32907","Palm Bay","Palm Bay, Malabar, West Melbourne",56,"Brevard-32907","Melbourne, Palm Bay","568",568
"Florida",441,"32908",810,5,"Brevard","Brevard-32908","Palm Bay","Palm Bay",57,"Brevard-32908","Melbourne, Palm Bay","156",156
"Florida",442,"32909",811,5,"Brevard","Brevard-32909","Palm Bay","Palm Bay, Malabar, Grant-Valkaria",58,"Brevard-32909","Melbourne, Palm Bay","517",517
"Florida",445,"32925",815,5,"Brevard","Brevard-32925","Patrick Afb","Patrick AFB, South Patrick Shores",61,"Brevard-32925","Patrick Air Force Base","25",25
"Florida",446,"32926",816,5,"Brevard","Brevard-32926","Cocoa","Rockledge, Cocoa, Cocoa West, Port St. John, Sharpes",62,"Brevard-32926","Cocoa","205",205
"Florida",447,"32927",818,5,"Brevard","Brevard-32927","Cocoa","Titusville, Port St. John, Sharpes",63,"Brevard-32927","Cocoa, Port Saint John","227",227
"Florida",448,"32931",819,5,"Brevard","Brevard-32931","Cocoa Beach","Cape Canaveral, Cocoa Beach",64,"Brevard-32931","Cocoa Beach","148",148
"Florida",449,"32934",820,5,"Brevard","Brevard-32934","Melbourne","Melbourne, West Melbourne",65,"Brevard-32934","Melbourne","231",231
"Florida",452,"32940",823,5,"Brevard","Brevard-32940","Melbourne","Palm Shores, Melbourne, Viera East, Viera West",68,"Brevard-32940","Macon, Melbourne, Palm Shores, Viera","496",496
"Florida",454,"32948",825,31,"Indian River","Indian River-32948","Fellsmere","Fellsmere",480,"Indian River-32948","Fellsmere","393",393
"Florida",457,"32951",828,5,"Brevard","Brevard-32951","Melbourne Beach","Indialantic, Melbourne Beach, Micco",72,"Brevard-32951","Melbourne, Melbourne Beach","69",69
"Florida",458,"32952",829,5,"Brevard","Brevard-32952","Merritt Island","Satellite Beach, Merritt Island",73,"Brevard-32952","Merritt Island","236",236
"Florida",459,"32953",830,5,"Brevard","Brevard-32953","Merritt Island","Titusville, Merritt Island",74,"Brevard-32953","Merritt Island","279",279
"Florida",460,"32955",831,5,"Brevard","Brevard-32955","Rockledge","Rockledge, Cocoa, Cocoa West, Viera East, Viera West",75,"Brevard-32955","Cocoa, Melbourne, Rockledge, Viera","462",462
"Florida",461,"32958",834,31,"Indian River","Indian River-32958","Sebastian","Sebastian, Fellsmere, Roseland, Wabasso",481,"Indian River-32958","Sebastian","278",278
"Florida",467,"32967",844,31,"Indian River","Indian River-32967","Vero Beach","Sebastian, Vero Beach, Fellsmere, Gifford, Wabasso, Winter Beach",486,"Indian River-32967","Vero Beach","449",449
"Florida",468,"32968",845,31,"Indian River","Indian River-32968","Vero Beach","Florida Ridge, Vero Beach South",487,"Indian River-32968","Vero Beach","149",149
"Florida",469,"32976",847,5,"Brevard","Brevard-32976","Sebastian","Grant-Valkaria, Micco, Roseland",76,"Brevard-32976","Barefoot Bay, Micco, Sebastian","29",29
"Florida",478,"33018",860,13,"Dade","Dade-33018","Hialeah","Miami Lakes, Hialeah, Hialeah Gardens",217,"Dade-33018","Hialeah, Hialeah Gardens, Miami, Miami Lakes","3307",3307
"Florida",489,"33030",875,13,"Dade","Dade-33030","Homestead","Homestead, Florida City, Leisure City",218,"Dade-33030","Everglades National Park, Hollywood, Homestead, Leisure City","3029",3029
"Florida",490,"33031",876,13,"Dade","Dade-33031","Homestead","Homestead",219,"Dade-33031","Homestead","253",253
"Florida",491,"33032",877,13,"Dade","Dade-33032","Homestead","Goulds, Homestead Base, Leisure City, Naranja, Princeton",220,"Dade-33032","Homestead, Miami, Naranja, Princeton","2643",2643
"Florida",492,"33033",878,13,"Dade","Dade-33033","Homestead","Homestead, Islandia, Homestead Base, Leisure City, Naranja",221,"Dade-33033","Homestead, Leisure City, Miami, Naranja","3543",3543
"Florida",493,"33034",879,13,"Dade","Dade-33034","Homestead","Homestead, Florida City",222,"Dade-33034","Florida City, Homestead, Miami","1493",1493
"Florida",496,"33036",883,44,"Monroe","Monroe-33036","Islamorada","Islamorada, Village of Islands",674,"Monroe-33036","Islamorada","59",59
"Florida",544,"33149",938,13,"Dade","Dade-33149","Key Biscayne","Miami, Key Biscayne",253,"Dade-33149","Key Biscayne, Miami","501",501
"Florida",548,"33156",942,13,"Dade","Dade-33156","Miami","Coral Gables, Pinecrest, South Miami, Palmetto Bay, Glenvar Heights, Kendall",257,"Dade-33156","Coral Gables, Cutler Ridge, Homestead, Kendall, Miami, Miramar, Pinecrest","1427",1427
"Florida",559,"33170",955,13,"Dade","Dade-33170","Miami","Cutler Bay, Goulds, Princeton",268,"Dade-33170","Cutler Ridge, Goulds, Homestead, Miami","897",897
"Florida",566,"33178",962,13,"Dade","Dade-33178","Miami","Doral, Hialeah Gardens, Medley",275,"Dade-33178","Doral, Hialeah, Mansfield, Medley, Miami, Miami Beach, Opa Locka","3948",3948
"Florida",573,"33185",971,13,"Dade","Dade-33185","Miami","Kendale Lakes, Kendall West",282,"Dade-33185","Doral, Miami, Olympia Heights","1435",1435
"Florida",575,"33187",973,13,"Dade","Dade-33187","Miami","Country Walk, Richmond West",284,"Dade-33187","Miami","951",951
"Florida",618,"33411",1021,50,"Palm Beach","Palm Beach-33411","West Palm Beach","Loxahatchee Groves, West Palm Beach, Royal Palm Beach, Wellington, The Acreage",778,"Palm Beach-33411","Royal Palm Beach, Wellington, West Palm Beach","1422",1422
"Florida",619,"33412",1022,50,"Palm Beach","Palm Beach-33412","West Palm Beach","West Palm Beach, Palm Beach Gardens, The Acreage",779,"Palm Beach-33412","Palm Beach Gardens, Royal Palm Beach, West Palm Beach","216",216
"Florida",621,"33414",1024,50,"Palm Beach","Palm Beach-33414","Wellington","Royal Palm Beach, Wellington",781,"Palm Beach-33414","Royal Palm Beach, Wellington, West Palm Beach","1029",1029
"Florida",624,"33418",1027,50,"Palm Beach","Palm Beach-33418","Palm Beach Gardens","West Palm Beach, Riviera Beach, Jupiter, Palm Beach Gardens, Jupiter Farms",784,"Palm Beach-33418","Palm Beach Gardens, Riviera Beach, West Palm Beach","612",612
"Florida",645,"33455",1056,43,"Martin","Martin-33455","Hobe Sound","Jupiter Island, Hobe Sound",661,"Martin-33455","Hobe Sound","348",348
"Florida",659,"33476",1074,50,"Palm Beach","Palm Beach-33476","Pahokee","Pahokee, Canal Point",811,"Palm Beach-33476","Pahokee","434",434
"Florida",662,"33478",1077,50,"Palm Beach","Palm Beach-33478","Jupiter","Jupiter, Palm Beach Gardens, Jupiter Farms, The Acreage",813,"Palm Beach-33478","Jupiter","186",186
"Florida",663,"33480",1078,50,"Palm Beach","Palm Beach-33480","Palm Beach","Lantana, Lake Worth, South Palm Beach, Palm Beach",814,"Palm Beach-33480","Palm Beach, South Palm Beach","120",120
"Florida",668,"33493",1084,50,"Palm Beach","Palm Beach-33493","South Bay","South Bay",819,"Palm Beach-33493","South Bay","524",524
"Florida",673,"33513",1091,60,"Sumter","Sumter-33513","Bushnell","Bushnell, Istachatta, Nobleton",1041,"Sumter-33513","Bushnell","281",281
"Florida",674,"33514",1093,60,"Sumter","Sumter-33514","Center Hill","Center Hill, Wildwood",1042,"Sumter-33514","Center Hill","46",46
"Florida",675,"33523",1094,27,"Hernando","Hernando-33523","Dade City","Lacoochee, Ridge Manor",399,"Hernando-33523","Dade City","<5",-2
"Florida",676,"33523",1095,51,"Pasco","Pasco-33523","Dade City","Dade City, Dade City North, Lacoochee, Trilby",825,"Pasco-33523","Dade City, Ridge Manor","351",351
"Florida",677,"33525",1097,51,"Pasco","Pasco-33525","Dade City","St. Leo, San Antonio, Dade City, Connerton, Dade City North, Pasadena Hills",826,"Pasco-33525","Dade City","445",445
"Florida",678,"33527",1100,29,"Hillsborough","Hillsborough-33527","Dover","Brandon, Dover, Fish Hawk, Thonotosassa, Valrico",423,"Hillsborough-33527","Dover","455",455
"Florida",679,"33534",1101,29,"Hillsborough","Hillsborough-33534","Gibsonton","Apollo Beach, Gibsonton, Riverview",424,"Hillsborough-33534","Gibsonton","442",442
"Florida",680,"33538",1104,60,"Sumter","Sumter-33538","Lake Panasoffkee","Bushnell, Lake Panasoffkee",1043,"Sumter-33538","Lake Panasoffkee","77",77
"Florida",682,"33540",1106,51,"Pasco","Pasco-33540","Zephyrhills","Zephyrhills, Crystal Springs, Pasadena Hills, Zephyrhills North, Zephyrhills South",827,"Pasco-33540","Zephyrhills","103",103
"Florida",683,"33541",1109,51,"Pasco","Pasco-33541","Zephyrhills","Zephyrhills, Pasadena Hills, Wesley Chapel, Zephyrhills South, Zephyrhills West",828,"Pasco-33541","Zephyrhills","231",231
"Florida",686,"33544",1114,51,"Pasco","Pasco-33544","Wesley Chapel","Tampa, Wesley Chapel",831,"Pasco-33544","Wesley Chapel, Zephyrhills","395",395
"Florida",687,"33545",1115,51,"Pasco","Pasco-33545","Wesley Chapel","Pasadena Hills, Wesley Chapel",832,"Pasco-33545","Wesley Chapel, Zephyrhills","294",294
"Florida",688,"33547",1116,29,"Hillsborough","Hillsborough-33547","Lithia","Bloomingdale, Fish Hawk, Riverview, Valrico",426,"Hillsborough-33547","Lithia","330",330
"Florida",689,"33547",1118,53,"Polk","Polk-33547","Lithia","Mulberry",901,"Polk-33547","","0",0
"Florida",694,"33556",1123,29,"Hillsborough","Hillsborough-33556","Odessa","Citrus Park, East Lake, Keystone, Northdale, Odessa, Trinity, Westchase",429,"Hillsborough-33556","Odessa","395",395
"Florida",701,"33565",1131,29,"Hillsborough","Hillsborough-33565","Plant City","Plant City, Crystal Springs, Thonotosassa",433,"Hillsborough-33565","Plant City","289",289
"Florida",702,"33566",1134,29,"Hillsborough","Hillsborough-33566","Plant City","Lakeland, Plant City, Dover",434,"Hillsborough-33566","Plant City","646",646
"Florida",703,"33567",1135,29,"Hillsborough","Hillsborough-33567","Plant City","Plant City, Fish Hawk",435,"Hillsborough-33567","Plant City","344",344
"Florida",706,"33572",1140,29,"Hillsborough","Hillsborough-33572","Apollo Beach","Apollo Beach, Gibsonton, Riverview, Ruskin",438,"Hillsborough-33572","Apollo Beach, Ruskin","312",312
"Florida",708,"33576",1142,51,"Pasco","Pasco-33576","San Antonio","St. Leo, San Antonio, Pasadena Hills",838,"Pasco-33576","San Antonio","56",56
"Florida",709,"33578",1143,29,"Hillsborough","Hillsborough-33578","Riverview","Apollo Beach, Bloomingdale, Brandon, Gibsonton, Palm River-Clair Mel, Progress Village, Riverview",440,"Hillsborough-33578","Riverview","1145",1145
"Florida",711,"33584",1145,29,"Hillsborough","Hillsborough-33584","Seffner","Brandon, East Lake-Orient Park, Mango, Seffner, Thonotosassa",442,"Hillsborough-33584","Seffner","552",552
"Florida",712,"33585",1147,60,"Sumter","Sumter-33585","Sumterville","Bushnell, Wildwood, Coleman, The Villages",1044,"Sumter-33585","Sumterville","33",33
"Florida",713,"33592",1148,29,"Hillsborough","Hillsborough-33592","Thonotosassa","Tampa, Thonotosassa, Wesley Chapel",443,"Hillsborough-33592","Thonotosassa","182",182
"Florida",716,"33597",1151,27,"Hernando","Hernando-33597","Webster","Lacoochee, Ridge Manor",400,"Hernando-33597","","8",8
"Florida",717,"33597",1153,51,"Pasco","Pasco-33597","Webster","Lacoochee",839,"Pasco-33597","","0",0
"Florida",718,"33597",1155,60,"Sumter","Sumter-33597","Webster","Center Hill, Bushnell, Webster",1045,"Sumter-33597","Webster","77",77
"Florida",719,"33598",1156,29,"Hillsborough","Hillsborough-33598","Wimauma","Apollo Beach, Balm, Riverview, Ruskin, Sun City Center, Wimauma",446,"Hillsborough-33598","Wimauma","857",857
"Florida",720,"33598",1157,41,"Manatee","Manatee-33598","Wimauma","Wimauma",608,"Manatee-33598","Wimauma","<5",-2
"Florida",726,"33607",1163,29,"Hillsborough","Hillsborough-33607","Tampa","Tampa",452,"Hillsborough-33607","Tampa","1247",1247
"Florida",728,"33610",1165,29,"Hillsborough","Hillsborough-33610","Tampa","Tampa, East Lake-Orient Park, Mango, Thonotosassa",454,"Hillsborough-33610","Tampa","1403",1403
"Florida",733,"33615",1170,29,"Hillsborough","Hillsborough-33615","Tampa","Tampa, Citrus Park, Town 'n' Country",459,"Hillsborough-33615","Rocky Point, Tampa, Town N Country","1440",1440
"Florida",737,"33619",1174,29,"Hillsborough","Hillsborough-33619","Tampa","Tampa, Brandon, East Lake-Orient Park, Palm River-Clair Mel, Progress Village",463,"Hillsborough-33619","Tampa","1245",1245
