"State","OBJECTID","ZIP","OBJECTID_1","DEPCODE","COUNTYNAME","FieldMatch","POName","Places","OBJECTID_12","ZIPX","c_places","Cases_1","LabelY"
"Florida",699,"33559",1129,51,"Pasco","Pasco-33559","Lutz","Land O' Lakes, Lutz, Wesley Chapel",837,"Pasco-33559","Lutz","<5",-2
"Florida",700,"33563",1130,29,"Hillsborough","Hillsborough-33563","Plant City","Plant City",432,"Hillsborough-33563","Plant City","942",942
"Florida",704,"33569",1136,29,"Hillsborough","Hillsborough-33569","Riverview","Bloomingdale, Fish Hawk, Riverview",436,"Hillsborough-33569","Riverview","406",406
"Florida",707,"33573",1141,29,"Hillsborough","Hillsborough-33573","Sun City Center","Apollo Beach, Riverview, Ruskin, Sun City Center",439,"Hillsborough-33573","Ruskin, Sun City Center","380",380
"Florida",710,"33579",1144,29,"Hillsborough","Hillsborough-33579","Riverview","Apollo Beach, Balm, Fish Hawk, Riverview",441,"Hillsborough-33579","Riverview","669",669
"Florida",714,"33594",1149,29,"Hillsborough","Hillsborough-33594","Valrico","Brandon, Valrico",444,"Hillsborough-33594","Valrico","560",560
"Florida",715,"33596",1150,29,"Hillsborough","Hillsborough-33596","Valrico","Bloomingdale, Brandon, Fish Hawk, Riverview, Valrico",445,"Hillsborough-33596","Valrico","372",372
"Florida",721,"33602",1158,29,"Hillsborough","Hillsborough-33602","Tampa","Tampa",447,"Hillsborough-33602","Tampa","651",651
"Florida",722,"33603",1159,29,"Hillsborough","Hillsborough-33603","Tampa","Tampa, Egypt Lake-Leto",448,"Hillsborough-33603","Tampa","511",511
"Florida",723,"33604",1160,29,"Hillsborough","Hillsborough-33604","Tampa","Tampa, Egypt Lake-Leto",449,"Hillsborough-33604","Tampa","934",934
"Florida",724,"33605",1161,29,"Hillsborough","Hillsborough-33605","Tampa","Tampa",450,"Hillsborough-33605","Tampa, Ybor City","605",605
"Florida",725,"33606",1162,29,"Hillsborough","Hillsborough-33606","Tampa","Tampa",451,"Hillsborough-33606","Tampa, University Of Tampa","703",703
"Florida",727,"33609",1164,29,"Hillsborough","Hillsborough-33609","Tampa","Tampa",453,"Hillsborough-33609","Tampa","472",472
"Florida",729,"33611",1166,29,"Hillsborough","Hillsborough-33611","Tampa","Tampa",455,"Hillsborough-33611","Tampa","589",589
"Florida",730,"33612",1167,29,"Hillsborough","Hillsborough-33612","Tampa","Tampa, Carrollwood, Lake Magdalene, University",456,"Hillsborough-33612","Tampa","1304",1304
"Florida",731,"33613",1168,29,"Hillsborough","Hillsborough-33613","Tampa","Tampa, Lake Magdalene, Lutz, University",457,"Hillsborough-33613","Tampa","1295",1295
"Florida",732,"33614",1169,29,"Hillsborough","Hillsborough-33614","Tampa","Tampa, Carrollwood, Egypt Lake-Leto, Town 'n' Country",458,"Hillsborough-33614","Tampa","2085",2085
"Florida",734,"33616",1171,29,"Hillsborough","Hillsborough-33616","Tampa","Tampa",460,"Hillsborough-33616","Tampa","351",351
"Florida",735,"33617",1172,29,"Hillsborough","Hillsborough-33617","Tampa","Tampa, Temple Terrace, East Lake-Orient Park",461,"Hillsborough-33617","Seffner, Tampa, Temple Terrace","874",874
"Florida",736,"33618",1173,29,"Hillsborough","Hillsborough-33618","Tampa","Tampa, Carrollwood, Egypt Lake-Leto, Lake Magdalene, Lutz, Northdale",462,"Hillsborough-33618","Carrollwood, Tampa","422",422
"Florida",738,"33620",1175,29,"Hillsborough","Hillsborough-33620","Tampa","Tampa",464,"Hillsborough-33620","Tampa","32",32
"Florida",739,"33621",1176,29,"Hillsborough","Hillsborough-33621","Tampa","Tampa",465,"Hillsborough-33621","Tampa","17",17
"Florida",740,"33624",1177,29,"Hillsborough","Hillsborough-33624","Tampa","Carrollwood, Citrus Park, Egypt Lake-Leto, Northdale",466,"Hillsborough-33624","Northdale, Tampa","801",801
"Florida",741,"33625",1178,29,"Hillsborough","Hillsborough-33625","Tampa","Carrollwood, Citrus Park, Keystone, Northdale, Town 'n' Country, Westchase",467,"Hillsborough-33625","Carrollwood, Gibsonton, Tampa","642",642
"Florida",742,"33626",1179,29,"Hillsborough","Hillsborough-33626","Tampa","Oldsmar, Citrus Park, East Lake, Keystone, Town 'n' Country, Westchase",468,"Hillsborough-33626","Northdale, Tampa, Westchase","416",416
"Florida",743,"33629",1181,29,"Hillsborough","Hillsborough-33629","Tampa","Tampa",469,"Hillsborough-33629","Palma Ceia, Tampa","514",514
"Florida",744,"33634",1182,29,"Hillsborough","Hillsborough-33634","Tampa","Tampa, Carrollwood, Citrus Park, Egypt Lake-Leto, Town 'n' Country",470,"Hillsborough-33634","Rocky Point, Tampa","608",608
"Florida",746,"33637",1184,29,"Hillsborough","Hillsborough-33637","Tampa","Tampa, Temple Terrace, East Lake-Orient Park, Thonotosassa",472,"Hillsborough-33637","Tampa, Temple Terrace","354",354
"Florida",748,"33701",1187,52,"Pinellas","Pinellas-33701","Saint Petersburg","St. Petersburg",854,"Pinellas-33701","Saint Petersburg","626",626
"Florida",751,"33704",1190,52,"Pinellas","Pinellas-33704","Saint Petersburg","St. Petersburg",857,"Pinellas-33704","Saint Petersburg","237",237
"Florida",756,"33709",1195,52,"Pinellas","Pinellas-33709","Saint Petersburg","Kenneth City, Pinellas Park, St. Petersburg, Seminole, Lealman, West Lealman",862,"Pinellas-33709","Kenneth City, Saint Petersburg","633",633
"Florida",757,"33710",1196,52,"Pinellas","Pinellas-33710","Saint Petersburg","St. Petersburg, West Lealman",863,"Pinellas-33710","Largo, Saint Petersburg","578",578
"Florida",759,"33712",1199,52,"Pinellas","Pinellas-33712","Saint Petersburg","St. Petersburg",865,"Pinellas-33712","Saint Petersburg","888",888
"Florida",760,"33713",1200,52,"Pinellas","Pinellas-33713","Saint Petersburg","St. Petersburg, Lealman",866,"Pinellas-33713","Saint Petersburg","685",685
"Florida",761,"33714",1201,52,"Pinellas","Pinellas-33714","Saint Petersburg","Pinellas Park, St. Petersburg, Lealman",867,"Pinellas-33714","Lealman, Saint Petersburg","350",350
"Florida",763,"33716",1204,52,"Pinellas","Pinellas-33716","Saint Petersburg","Pinellas Park, St. Petersburg",869,"Pinellas-33716","Saint Petersburg","488",488
"Florida",764,"33755",1205,52,"Pinellas","Pinellas-33755","Clearwater","Clearwater, Dunedin",870,"Pinellas-33755","Clearwater","643",643
"Florida",765,"33756",1206,52,"Pinellas","Pinellas-33756","Clearwater","Belleair, Belleair Bluffs, Clearwater, Largo",871,"Pinellas-33756","Belleair, Clearwater","980",980
"Florida",766,"33759",1208,52,"Pinellas","Pinellas-33759","Clearwater","Clearwater, Safety Harbor",872,"Pinellas-33759","Clearwater","345",345
"Florida",767,"33760",1209,52,"Pinellas","Pinellas-33760","Clearwater","Clearwater, Pinellas Park, Largo, Feather Sound, South Highpoint",873,"Pinellas-33760","Clearwater","354",354
"Florida",768,"33761",1210,52,"Pinellas","Pinellas-33761","Clearwater","Clearwater, Safety Harbor, Dunedin, Palm Harbor",874,"Pinellas-33761","Clearwater","211",211
"Florida",769,"33762",1211,52,"Pinellas","Pinellas-33762","Clearwater","Pinellas Park, Largo, St. Petersburg, Feather Sound",875,"Pinellas-33762","Clearwater","137",137
"Florida",770,"33763",1212,52,"Pinellas","Pinellas-33763","Clearwater","Clearwater, Dunedin, Greenbriar",876,"Pinellas-33763","Clearwater","238",238
"Florida",771,"33764",1213,52,"Pinellas","Pinellas-33764","Clearwater","Clearwater, Largo, South Highpoint",877,"Pinellas-33764","Clearwater","390",390
"Florida",772,"33765",1214,52,"Pinellas","Pinellas-33765","Clearwater","Clearwater",878,"Pinellas-33765","Clearwater","412",412
"Florida",774,"33770",1216,52,"Pinellas","Pinellas-33770","Largo","Belleair, Belleair Bluffs, Largo, Harbor Bluffs, Ridgecrest",880,"Pinellas-33770","Belleair Bluffs, Largo","393",393
"Florida",775,"33771",1217,52,"Pinellas","Pinellas-33771","Largo","Pinellas Park, Largo",881,"Pinellas-33771","Largo","527",527
"Florida",776,"33772",1218,52,"Pinellas","Pinellas-33772","Seminole","Seminole, Bay Pines",882,"Pinellas-33772","Seminole","366",366
"Florida",777,"33773",1219,52,"Pinellas","Pinellas-33773","Largo","Pinellas Park, Largo, Bardmoor",883,"Pinellas-33773","Largo","399",399
"Florida",778,"33774",1220,52,"Pinellas","Pinellas-33774","Largo","Indian Rocks Beach, Indian Shores, Largo, Seminole, Harbor Bluffs, Ridgecrest",884,"Pinellas-33774","Largo","301",301
"Florida",779,"33776",1221,52,"Pinellas","Pinellas-33776","Seminole","Indian Shores, Redington Shores, Seminole",885,"Pinellas-33776","Largo, Seminole","191",191
"Florida",780,"33777",1222,52,"Pinellas","Pinellas-33777","Seminole","Pinellas Park, Seminole, Bardmoor",886,"Pinellas-33777","Largo, Seminole","369",369
"Florida",781,"33778",1223,52,"Pinellas","Pinellas-33778","Largo","Largo, Seminole, Ridgecrest",887,"Pinellas-33778","Largo, Seminole","267",267
"Florida",782,"33781",1224,52,"Pinellas","Pinellas-33781","Pinellas Park","Pinellas Park, Bardmoor, Lealman, West Lealman",888,"Pinellas-33781","Pinellas Park","543",543
"Florida",783,"33782",1225,52,"Pinellas","Pinellas-33782","Pinellas Park","Pinellas Park, St. Petersburg, Bardmoor",889,"Pinellas-33782","Pinellas Park","433",433
"Florida",784,"33785",1226,52,"Pinellas","Pinellas-33785","Indian Rocks Beach","Belleair Beach, Belleair Shore, Indian Rocks Beach, Indian Shores, Largo",890,"Pinellas-33785","Indian Rock Beach, Indian Rocks Beach, Indian Shores","61",61
"Florida",785,"33786",1227,52,"Pinellas","Pinellas-33786","Belleair Beach","Belleair Beach, Belleair Shore, Clearwater, Indian Rocks Beach",891,"Pinellas-33786","Belleair Beach","24",24
"Florida",786,"33801",1228,53,"Polk","Polk-33801","Lakeland","Lakeland, Combee Settlement, Crystal Lake, Fussels Corner",902,"Polk-33801","Lakeland","630",630
"Florida",790,"33810",1234,29,"Hillsborough","Hillsborough-33810","Lakeland","Lakeland, Kathleen",474,"Hillsborough-33810","","0",0
"Florida",792,"33811",1237,53,"Polk","Polk-33811","Lakeland","Lakeland, Plant City, Fuller Heights, Medulla, Willow Oak",907,"Polk-33811","Lakeland","384",384
"Florida",793,"33812",1238,53,"Polk","Polk-33812","Lakeland","Lakeland, Highland City, Lakeland Highlands",908,"Polk-33812","Lakeland","244",244
"Florida",795,"33815",1241,53,"Polk","Polk-33815","Lakeland","Lakeland, Plant City",910,"Polk-33815","Lakeland","408",408
"Florida",797,"33825",1243,25,"Hardee","Hardee-33825","Avon Park","Avon Park",390,"Hardee-33825","","0",0
"Florida",805,"33838",1255,53,"Polk","Polk-33838","Dundee","Dundee, Lake Hamilton, Winter Haven, Waverly",917,"Polk-33838","Dundee","77",77
"Florida",806,"33839",1256,53,"Polk","Polk-33839","Eagle Lake","Eagle Lake, Winter Haven, Wahneta",918,"Polk-33839","Eagle Lake","86",86
"Florida",810,"33849",1267,53,"Polk","Polk-33849","Kathleen","Kathleen",922,"Polk-33849","Kathleen","9",9
"Florida",813,"33853",1273,53,"Polk","Polk-33853","Lake Wales","Lake Wales",924,"Polk-33853","Lake Wales","264",264
"Florida",814,"33854",1274,53,"Polk","Polk-33854","Lakeshore","Lakeshore",925,"Polk-33854","Lakeshore","<5",-2
"Florida",815,"33855",1275,53,"Polk","Polk-33855","Indian Lake Estates","Indian Lake Estates",926,"Polk-33855","Indian Lake Estates","5",5
"Florida",816,"33856",1276,53,"Polk","Polk-33856","Nalcrest","Nalcrest",927,"Polk-33856","","0",0
"Florida",821,"33867",1287,53,"Polk","Polk-33867","River Ranch","River Ranch",930,"Polk-33867","River Ranch","<5",-2
"Florida",833,"33896",1306,53,"Polk","Polk-33896","Davenport","Four Corners, Loughman",935,"Polk-33896","Champions Gate, Davenport","267",267
"Florida",837,"33901",1312,36,"Lee","Lee-33901","Fort Myers","Fort Myers",537,"Lee-33901","Fort Myers","909",909
"Florida",839,"33904",1315,36,"Lee","Lee-33904","Cape Coral","Cape Coral",539,"Lee-33904","Cape Coral","539",539
"Florida",841,"33907",1317,36,"Lee","Lee-33907","Fort Myers","Fort Myers, Cypress Lake, Page Park, Pine Manor, Villas, Whiskey Creek",541,"Lee-33907","Fort Myers","736",736
"Florida",843,"33909",1319,36,"Lee","Lee-33909","Cape Coral","Cape Coral, Burnt Store Marina, North Fort Myers",543,"Lee-33909","Cape Coral","808",808
"Florida",844,"33912",1320,36,"Lee","Lee-33912","Fort Myers","Fort Myers, San Carlos Park, Three Oaks, Villas",544,"Lee-33912","Cape Coral, Fort Myers, San Carlos Park, South Fort Myers","738",738
"Florida",847,"33916",1324,36,"Lee","Lee-33916","Fort Myers","Fort Myers",547,"Lee-33916","Fort Myers","1128",1128
"Florida",848,"33917",1325,8,"Charlotte","Charlotte-33917","North Fort Myers","North Fort Myers",140,"Charlotte-33917","North Fort Myers","<5",-2
"Florida",850,"33919",1327,36,"Lee","Lee-33919","Fort Myers","Fort Myers, Cypress Lake, Iona, McGregor, Pine Manor, Villas, Whiskey Creek",549,"Lee-33919","Fort Myers","420",420
"Florida",859,"33936",1343,26,"Hendry","Hendry-33936","Lehigh Acres","Lehigh Acres",397,"Hendry-33936","","0",0
"Florida",861,"33944",1345,22,"Glades","Glades-33944","Palmdale","Palmdale",382,"Glades-33944","Palmdale","10",10
"Florida",863,"33947",1348,8,"Charlotte","Charlotte-33947","Rotonda West","Grove City, Rotonda",142,"Charlotte-33947","Cape Haze, Rotunda West","83",83
"Florida",866,"33952",1351,8,"Charlotte","Charlotte-33952","Port Charlotte","Charlotte Harbor, Port Charlotte",145,"Charlotte-33952","Fort Charlotte, Port Charlotte","436",436
"Florida",867,"33953",1352,8,"Charlotte","Charlotte-33953","Port Charlotte","North Port, Port Charlotte",146,"Charlotte-33953","Port Charlotte","55",55
"Florida",868,"33954",1354,8,"Charlotte","Charlotte-33954","Port Charlotte","North Port, Port Charlotte",147,"Charlotte-33954","Port Charlotte","192",192
"Florida",870,"33955",1357,36,"Lee","Lee-33955","Punta Gorda","Cape Coral, Burnt Store Marina, North Fort Myers",557,"Lee-33955","","0",0
"Florida",875,"33965",1364,36,"Lee","Lee-33965","Fort Myers","Estero",560,"Lee-33965","Fort Myers","5",5
"Florida",876,"33966",1365,36,"Lee","Lee-33966","Fort Myers","Fort Myers, Villas",561,"Lee-33966","Fort Myers","226",226
"Florida",877,"33967",1366,36,"Lee","Lee-33967","Fort Myers","Estero, San Carlos Park, Three Oaks",562,"Lee-33967","Estero, Fort Myers, San Carlos Park","626",626
"Florida",880,"33973",1370,36,"Lee","Lee-33973","Lehigh Acres","Fort Myers, Gateway, Lehigh Acres",565,"Lee-33973","Lehigh Acres","431",431
"Florida",882,"33976",1373,36,"Lee","Lee-33976","Lehigh Acres","Lehigh Acres",567,"Lee-33976","Lehigh, Lehigh Acres","585",585
"Florida",883,"33980",1374,8,"Charlotte","Charlotte-33980","Punta Gorda","Charlotte Harbor, Port Charlotte",149,"Charlotte-33980","Port Charlotte, Punta Gorda","333",333
"Florida",886,"33983",1381,8,"Charlotte","Charlotte-33983","Punta Gorda","Harbour Heights",152,"Charlotte-33983","Port Charlotte, Punta Gorda","261",261
"Florida",887,"33990",1383,36,"Lee","Lee-33990","Cape Coral","Cape Coral, Lochmoor Waterway Estates",568,"Lee-33990","Cape Coral","765",765
"Florida",888,"33991",1384,36,"Lee","Lee-33991","Cape Coral","Cape Coral, Matlacha Isles-Matlacha Shores",569,"Lee-33991","Cape Coral","598",598
"Florida",891,"34103",1388,11,"Collier","Collier-34103","Naples","Naples, Pelican Bay",182,"Collier-34103","Naples","180",180
"Florida",892,"34104",1389,11,"Collier","Collier-34104","Naples","Naples",183,"Collier-34104","Naples","888",888
"Florida",893,"34105",1390,11,"Collier","Collier-34105","Naples","Naples",184,"Collier-34105","Naples","235",235
"Florida",894,"34108",1391,11,"Collier","Collier-34108","Naples","Naples, Naples Park, Pelican Bay, Pine Ridge",185,"Collier-34108","Naples","203",203
"Florida",895,"34109",1392,11,"Collier","Collier-34109","Naples","Pine Ridge, Vineyards",186,"Collier-34109","Naples","528",528
"Florida",896,"34110",1393,11,"Collier","Collier-34110","Naples","Bonita Springs, Naples Park",187,"Collier-34110","Naples","367",367
"Florida",897,"34110",1394,36,"Lee","Lee-34110","Naples","Bonita Springs",571,"Lee-34110","","0",0
"Florida",901,"34116",1398,11,"Collier","Collier-34116","Naples","Golden Gate",191,"Collier-34116","Naples","1615",1615
"Florida",903,"34119",1400,11,"Collier","Collier-34119","Naples","Bonita Springs, Island Walk, Vineyards",193,"Collier-34119","Naples","571",571
"Florida",904,"34119",1401,36,"Lee","Lee-34119","Naples","Bonita Springs",572,"Lee-34119","","0",0
"Florida",906,"34134",1404,11,"Collier","Collier-34134","Bonita Springs","Bonita Springs",195,"Collier-34134","Bonita Springs","<5",-2
"Florida",909,"34138",1408,11,"Collier","Collier-34138","Chokoloskee","Chokoloskee",196,"Collier-34138","Chokoloskee","<5",-2
"Florida",910,"34139",1409,11,"Collier","Collier-34139","Everglades City","Everglades",197,"Collier-34139","Everglades City","<5",-2
"Florida",911,"34140",1410,11,"Collier","Collier-34140","Goodland","Marco Island, Goodland",198,"Collier-34140","Goodland","6",6
"Florida",916,"34201",1420,41,"Manatee","Manatee-34201","Bradenton","Bradenton",609,"Manatee-34201","Bradenton, University Park","46",46
"Florida",919,"34205",1424,41,"Manatee","Manatee-34205","Bradenton","Bradenton, South Bradenton, West Bradenton, West Samoset",612,"Manatee-34205","Bradenton, West Bradenton","950",950
"Florida",920,"34207",1425,41,"Manatee","Manatee-34207","Bradenton","Bayshore Gardens, South Bradenton, Whitfield",613,"Manatee-34207","Bayshore Gardens, Bradenton","940",940
"Florida",921,"34208",1426,41,"Manatee","Manatee-34208","Bradenton","Bradenton, Ellenton, Samoset, South Bradenton, West Samoset",614,"Manatee-34208","Bradenton, Metter, Samoset","1698",1698
"Florida",926,"34215",1431,41,"Manatee","Manatee-34215","Cortez","Bradenton Beach, Holmes Beach, Cortez",619,"Manatee-34215","Cortez","<5",-2
"Florida",927,"34216",1432,41,"Manatee","Manatee-34216","Anna Maria","Anna Maria",620,"Manatee-34216","Anna Maria","<5",-2
"Florida",931,"34222",1439,41,"Manatee","Manatee-34222","Ellenton","Palmetto, Ellenton, Memphis",624,"Manatee-34222","Ellenton","264",264
"Florida",935,"34224",1443,58,"Sarasota","Sarasota-34224","Englewood","North Port",965,"Sarasota-34224","","0",0
"Florida",937,"34228",1445,58,"Sarasota","Sarasota-34228","Longboat Key","Longboat Key",966,"Sarasota-34228","Longboat Key","<5",-2
"Florida",938,"34229",1446,58,"Sarasota","Sarasota-34229","Osprey","Laurel, Osprey, Vamo",967,"Sarasota-34229","Osprey","74",74
"Florida",940,"34232",1448,58,"Sarasota","Sarasota-34232","Sarasota","Sarasota, Bee Ridge, Fruitville, Kensington Park, Sarasota Springs, Southgate, South Gate Ridge, The Meadows",969,"Sarasota-34232","Sarasota","753",753
"Florida",941,"34233",1449,58,"Sarasota","Sarasota-34233","Sarasota","Bee Ridge, Gulf Gate Estates, Sarasota Springs, Southgate, South Gate Ridge",970,"Sarasota-34233","Sarasota, West Villages","300",300
"Florida",942,"34234",1450,58,"Sarasota","Sarasota-34234","Sarasota","Sarasota, Desoto Lakes, Kensington Park, North Sarasota",971,"Sarasota-34234","Sarasota","794",794
"Florida",943,"34235",1451,58,"Sarasota","Sarasota-34235","Sarasota","Sarasota, Desoto Lakes, Fruitville, Kensington Park, North Sarasota, The Meadows",972,"Sarasota-34235","Sarasota","365",365
"Florida",945,"34237",1453,58,"Sarasota","Sarasota-34237","Sarasota","Sarasota, Kensington Park, North Sarasota, Southgate",974,"Sarasota-34237","Nokomis, Sarasota","665",665
"Florida",946,"34238",1454,58,"Sarasota","Sarasota-34238","Sarasota","Bee Ridge, Gulf Gate Estates, Laurel, Osprey, South Gate Ridge, Vamo",975,"Sarasota-34238","Sarasota","247",247
"Florida",947,"34239",1455,58,"Sarasota","Sarasota-34239","Sarasota","Sarasota, Ridge Wood Heights, Sarasota Springs, Southgate, South Gate Ridge, South Sarasota",976,"Sarasota-34239","Sarasota","550",550
"Florida",948,"34240",1456,41,"Manatee","Manatee-34240","Sarasota","Sarasota",626,"Manatee-34240","","0",0
"Florida",953,"34243",1462,58,"Sarasota","Sarasota-34243","Sarasota","Sarasota, Desoto Lakes, North Sarasota, The Meadows",980,"Sarasota-34243","Sarasota","50",50
"Florida",960,"34285",1477,58,"Sarasota","Sarasota-34285","Venice","Venice, Laurel, Nokomis, South Venice, Venice Gardens",984,"Sarasota-34285","Venice","159",159
"Florida",962,"34287",1482,58,"Sarasota","Sarasota-34287","North Port","North Port, Warm Mineral Springs",986,"Sarasota-34287","North Port, Venice","252",252
"Florida",963,"34288",1484,58,"Sarasota","Sarasota-34288","North Port","North Port",987,"Sarasota-34288","North Port, Sarasota","162",162
"Florida",964,"34289",1485,58,"Sarasota","Sarasota-34289","North Port","North Port",988,"Sarasota-34289","North Port","16",16
"Florida",965,"34291",1486,58,"Sarasota","Sarasota-34291","North Port","North Port",989,"Sarasota-34291","North Port, Venice","87",87
"Florida",978,"34445",1511,9,"Citrus","Citrus-34445","Holder","Citrus Springs, Hernando, Pine Ridge",161,"Citrus-34445","Holder","<5",-2
"Florida",992,"34474",1532,42,"Marion","Marion-34474","Ocala","Ocala",650,"Marion-34474","Ocala","319",319
"Florida",1006,"34606",1555,27,"Hernando","Hernando-34606","Spring Hill","Weeki Wachee, North Weeki Wachee, Spring Hill, Timber Pines",404,"Hernando-34606","Brooksville, Spring Hill","369",369
"Florida",1008,"34608",1559,27,"Hernando","Hernando-34608","Spring Hill","High Point, North Weeki Wachee, Shady Hills, Spring Hill",406,"Hernando-34608","Brooksville, Spring Hill","419",419
"Florida",1009,"34609",1560,27,"Hernando","Hernando-34609","Spring Hill","Brookridge, High Point, Spring Hill",407,"Hernando-34609","Brooksville, Spring Hill","498",498
"Florida",1013,"34637",1567,51,"Pasco","Pasco-34637","Land O Lakes","Connerton, Land O' Lakes",841,"Pasco-34637","Land O Lakes","258",258
"Florida",1016,"34652",1570,51,"Pasco","Pasco-34652","New Port Richey","New Port Richey, Port Richey, Beacon Square, Elfers",844,"Pasco-34652","Land O Lakes, New Port Richey","400",400
"Florida",1017,"34653",1571,51,"Pasco","Pasco-34653","New Port Richey","New Port Richey, Port Richey, Elfers, Jasmine Estates, New Port Richey East",845,"Pasco-34653","New Port Richey","495",495
"Florida",1018,"34654",1572,51,"Pasco","Pasco-34654","New Port Richey","Bayonet Point, Jasmine Estates, Meadow Oaks, Moon Lake, River Ridge",846,"Pasco-34654","New Port Richey","331",331
"Florida",1020,"34661",1576,27,"Hernando","Hernando-34661","Nobleton","Nobleton",410,"Hernando-34661","Nobleton","5",5
"Florida",1023,"34669",1581,51,"Pasco","Pasco-34669","Hudson","Bayonet Point, Hudson, Meadow Oaks, Moon Lake, Quail Ridge, Shady Hills",850,"Pasco-34669","Hudson, New Port Richey, Port Richey","178",178
"Florida",1024,"34677",1583,52,"Pinellas","Pinellas-34677","Oldsmar","Safety Harbor, Oldsmar, East Lake, Palm Harbor",892,"Pinellas-34677","Oldsmar","326",326
"Florida",1025,"34681",1584,52,"Pinellas","Pinellas-34681","Crystal Beach","Palm Harbor",893,"Pinellas-34681","Crystal Beach","19",19
"Florida",1027,"34684",1586,52,"Pinellas","Pinellas-34684","Palm Harbor","Clearwater, Tarpon Springs, Dunedin, East Lake, Palm Harbor",895,"Pinellas-34684","Palm Harbor","435",435
"Florida",1028,"34685",1588,52,"Pinellas","Pinellas-34685","Palm Harbor","Oldsmar, East Lake, Keystone, Palm Harbor",896,"Pinellas-34685","Palm Harbor","224",224
"Florida",1029,"34688",1591,52,"Pinellas","Pinellas-34688","Tarpon Springs","Tarpon Springs, East Lake, Holiday, Keystone, Trinity",897,"Pinellas-34688","Tarpon Springs","119",119
"Florida",1031,"34690",1594,51,"Pasco","Pasco-34690","Holiday","Beacon Square, Elfers, Holiday",851,"Pasco-34690","Holiday","206",206
"Florida",1033,"34695",1598,52,"Pinellas","Pinellas-34695","Safety Harbor","Tampa, Clearwater, Safety Harbor, Oldsmar",899,"Pinellas-34695","Safety Harbor","246",246
"Florida",1035,"34705",1600,35,"Lake","Lake-34705","Astatula","Astatula",523,"Lake-34705","Astatula","40",40
"Florida",1040,"34734",1609,48,"Orange","Orange-34734","Gotha","Ocoee, Gotha, Lake Butler",747,"Orange-34734","Gotha","86",86
"Florida",1043,"34739",1615,31,"Indian River","Indian River-34739","Kenansville","Kenansville",488,"Indian River-34739","","0",0
"Florida",1045,"34741",1620,49,"Osceola","Osceola-34741","Kissimmee","Kissimmee, Campbell, Hunters Creek",756,"Osceola-34741","Kissimmee","2112",2112
"Florida",1046,"34743",1622,49,"Osceola","Osceola-34743","Kissimmee","Kissimmee, Buenaventura Lakes, Meadow Woods",757,"Osceola-34743","Buena Ventura Lakes, Kissimmee","1264",1264
"Florida",1051,"34753",1632,35,"Lake","Lake-34753","Mascotte","Groveland, Mascotte",531,"Lake-34753","Mascotte","191",191
"Florida",1052,"34756",1633,35,"Lake","Lake-34756","Montverde","Minneola, Clermont, Montverde, Ferndale",532,"Lake-34756","Montverde","85",85
"Florida",1056,"34760",1639,48,"Orange","Orange-34760","Oakland","Oakland, Winter Garden",748,"Orange-34760","Oakland","15",15
"Florida",1059,"34769",1643,49,"Osceola","Osceola-34769","Saint Cloud","St. Cloud",763,"Osceola-34769","Saint Cloud","629",629
"Florida",1068,"34797",1659,35,"Lake","Lake-34797","Yalaha","Leesburg, Yalaha",536,"Lake-34797","Yalaha","26",26
"Florida",1070,"34946",1664,56,"St. Lucie","St. Lucie-34946","Fort Pierce","Fort Pierce, St. Lucie Village, Florida Ridge, Fort Pierce North, Lakewood Park",1021,"St. Lucie-34946","Fort Pierce","142",142
"Florida",1071,"34947",1665,56,"St. Lucie","St. Lucie-34947","Fort Pierce","Fort Pierce, Fort Pierce North, Fort Pierce South",1022,"St. Lucie-34947","Fort Pierce","443",443
"Florida",1073,"34950",1668,56,"St. Lucie","St. Lucie-34950","Fort Pierce","Fort Pierce, Fort Pierce North",1024,"St. Lucie-34950","Fort Pierce","724",724
"Florida",1074,"34951",1670,56,"St. Lucie","St. Lucie-34951","Fort Pierce","Florida Ridge, Lakewood Park",1025,"St. Lucie-34951","Fort Pierce","174",174
"Florida",1076,"34953",1674,56,"St. Lucie","St. Lucie-34953","Port Saint Lucie","Port St. Lucie",1027,"St. Lucie-34953","Fort Pierce, Hispanic, Port Saint Lucie, Saint Lucie West","1383",1383
"Florida",1078,"34957",1678,43,"Martin","Martin-34957","Jensen Beach","Port St. Lucie, Stuart, Ocean Breeze Park, Jensen Beach, North River Shores, Rio",666,"Martin-34957","Jensen Beach, Ocean Breeze","214",214
"Florida",1088,"34981",1693,56,"St. Lucie","St. Lucie-34981","Fort Pierce","Fort Pierce, Port St. Lucie, Fort Pierce South, White City",1030,"St. Lucie-34981","Fort Pierce","97",97
"Florida",1090,"34983",1695,56,"St. Lucie","St. Lucie-34983","Port Saint Lucie","Port St. Lucie, River Park, White City",1032,"St. Lucie-34983","Fort Pierce, Port Saint Lucie, Saint Lucie West","889",889
"Florida",1091,"34984",1697,56,"St. Lucie","St. Lucie-34984","Port Saint Lucie","Port St. Lucie",1033,"St. Lucie-34984","Fort Pierce, Port Saint Lucie","232",232
"Florida",1092,"34986",1698,56,"St. Lucie","St. Lucie-34986","Port Saint Lucie","Port St. Lucie",1034,"St. Lucie-34986","Port Saint Lucie, Saint Lucie West","374",374
"Florida",1096,"34990",1704,56,"St. Lucie","St. Lucie-34990","Palm City","Port St. Lucie, Palm City",1037,"St. Lucie-34990","","0",0
